Date,City,Session,Outlet,Restaurant,ItemName,Quantity,MasterID
21-04-2017,CH,Lunch,AMZ,Anjappar Medavakkam,Chettinad Chicken with Parota,7,1314
21-04-2017,CH,Lunch,AMZ,Anjappar Medavakkam,Chappathi with Mutton Masala,5,1310
21-04-2017,CH,Lunch,AMZ,Anjappar Medavakkam,Chicken 65 Biryani Meal,28,1316
21-04-2017,CH,Lunch,AMZ,Anjappar Medavakkam,Mutton Biryani with Chicken Chukka,20,1332
21-04-2017,CH,Lunch,AMZ,Eco Kitchen,Chapathi Kurma Raitha,7,944
21-04-2017,CH,Lunch,AMZ,Eco Kitchen,Chapathi & Veg Biryani,10,954
21-04-2017,CH,Lunch,AMZ,Eco Kitchen,Veg Biryani Combo,9,956
21-04-2017,CH,Lunch,AMZ,Eco Kitchen,Variety Rice Combo,4,957
21-04-2017,CH,Lunch,AMZ,Courtallam Border Rahmath Kadai,Kaadai Biryani Meal,7,1431
21-04-2017,CH,Lunch,AMZ,Courtallam Border Rahmath Kadai,Nattukozhi biryani Meal,7,1432
21-04-2017,CH,Lunch,AMZ,Courtallam Border Rahmath Kadai,Border Parotta Meal,9,1422
21-04-2017,CH,Lunch,AMZ,Courtallam Border Rahmath Kadai,Mutton Biryani Meal,7,1433
21-04-2017,CH,Dinner,AMZ,Anjappar Medavakkam,Karaikudi Chicken with Parota,3,1329
21-04-2017,CH,Dinner,AMZ,Eco Kitchen,Chapathi Kurma Raitha,4,944
21-04-2017,CH,Dinner,AMZ,Eco Kitchen,Parota Kurma Raitha,4,945
21-04-2017,CH,Dinner,AMZ,Anjappar Medavakkam,Chicken 65 Biryani Meal,5,1316
21-04-2017,CH,Dinner,AMZ,Anjappar Medavakkam,Mutton Biryani with Chicken Chukka,5,1332
21-04-2017,CH,BreakFast,AMZ,Eco Kitchen,Idly Vada combo,2,946
21-04-2017,CH,BreakFast,AMZ,Eco Kitchen,Kal Dosa Combo,2,947
21-04-2017,CH,BreakFast,AMZ,Eco Kitchen,Pongal Combo,1,948
21-04-2017,CH,Lunch,ASG,Anjappar Medavakkam,Chicken 65 Biryani Meal,16,200
21-04-2017,CH,Lunch,ASG,Anjappar Medavakkam,Mutton Biryani Chicken Chukka,15,201
21-04-2017,CH,Lunch,ASG,Anjappar Medavakkam,Chettinad Veg Masala with Chapati,4,202
21-04-2017,CH,Lunch,ASG,Anjappar Medavakkam,Chettinad Chicken with Parota,3,241
21-04-2017,CH,Lunch,ASG,Anjappar Medavakkam,Fish Kuzhambu Rice Combo,4,209
21-04-2017,CH,Lunch,CEL,Courtallam Border Rahmath Kadai,Border Parotta Meal,12,1422
21-04-2017,CH,Lunch,CEL,Courtallam Border Rahmath Kadai,Kaadai Biryani Meal,8,1431
21-04-2017,CH,Lunch,CEL,Courtallam Border Rahmath Kadai,Nattukozhi biryani Meal,17,1432
21-04-2017,CH,Lunch,CEL,Courtallam Border Rahmath Kadai,Mutton Biryani Meal,17,1433
21-04-2017,CH,Lunch,CEL,Eco Kitchen,Chapathi Kurma Raitha,8,944
21-04-2017,CH,Lunch,CEL,Eco Kitchen,Chapathi & Veg Biryani,12,954
21-04-2017,CH,Lunch,CEL,Eco Kitchen,Simple Meal/Quick Lunch,4,955
21-04-2017,CH,Lunch,CEL,Eco Kitchen,Veg Biryani Combo,8,956
21-04-2017,CH,Lunch,CEL,Eco Kitchen,Variety Rice Combo,4,957
21-04-2017,CH,Dinner,CEL,Eco Kitchen,Parota Kurma Raitha,4,945
21-04-2017,CH,Dinner,CEL,Eco Kitchen,Uthappam Combo,3,952
21-04-2017,CH,Dinner,CEL,Eco Kitchen,Idly Vada combo,3,946
21-04-2017,CH,Lunch,CSI,Eco Kitchen,Chapathi Kurma Raitha,5,944
21-04-2017,CH,Lunch,CSI,Eco Kitchen,Chapathi & Veg Biryani,6,954
21-04-2017,CH,Lunch,CSI,Eco Kitchen,Veg Biryani Combo,5,956
21-04-2017,CH,Lunch,CSI,Eco Kitchen,Variety Rice Combo,4,957
21-04-2017,CH,Lunch,CSI,Courtallam Border Rahmath Kadai,Border Parotta Meal,10,1422
21-04-2017,CH,Lunch,CSI,Courtallam Border Rahmath Kadai,Kaadai Biryani Meal,8,1431
21-04-2017,CH,Lunch,CSI,Courtallam Border Rahmath Kadai,Nattukozhi biryani Meal,8,1432
21-04-2017,CH,Lunch,CSI,Courtallam Border Rahmath Kadai,Mutton Biryani Meal,14,1433
21-04-2017,CH,Lunch,SPI,Anjappar Medavakkam,Chicken 65 Biryani Meal,13,200
21-04-2017,CH,Lunch,SPI,Anjappar Medavakkam,Mutton Biryani with Chicken Chukka,10,236
21-04-2017,CH,Lunch,SPI,Anjappar Medavakkam,Chettinad Chicken with Parota,6,241
21-04-2017,CH,Lunch,SPI,Eco Kitchen,Chapathi Kurma Raitha,5,944
21-04-2017,CH,Lunch,SPI,Eco Kitchen,Chapathi & Veg Biryani,5,954
21-04-2017,CH,Lunch,SPI,Eco Kitchen,Veg Biryani Combo,5,956
21-04-2017,CH,Lunch,SPI,Eco Kitchen,Variety Rice Combo,3,957
21-04-2017,CH,Lunch,SPI,Courtallam Border Rahmath Kadai,Border Parotta Meal,9,1422
21-04-2017,CH,Lunch,SPI,Courtallam Border Rahmath Kadai,Kaadai Biryani Meal,3,1431
21-04-2017,CH,Lunch,SPI,Courtallam Border Rahmath Kadai,Nattukozhi biryani Meal,8,1432
21-04-2017,CH,Lunch,SPI,Courtallam Border Rahmath Kadai,Mutton Biryani Meal,8,1433
21-04-2017,CH,Lunch,DLF,Anjappar Porur,Chicken 65 Biryani Meal,7,200
21-04-2017,CH,Lunch,DLF,Anjappar Porur,Mutton Biryani with Chicken Chukka,7,236
21-04-2017,CH,Lunch,DLF,Anjappar Porur,Fish Kuzhambu Rice Combo,3,209
21-04-2017,CH,Lunch,DLF,Anjappar Porur,Plain Parota with Mutton Masala,3,242
21-04-2017,CH,Lunch,DLF,Eco Kitchen,Chapathi Kurma Raitha,6,944
21-04-2017,CH,Lunch,DLF,Eco Kitchen,Chapathi & Veg Biryani,6,954
21-04-2017,CH,Lunch,DLF,Eco Kitchen,Veg Biryani Combo,7,956
21-04-2017,CH,Lunch,DLF,Eco Kitchen,Simple Meal/Quick Lunch,3,955
21-04-2017,CH,Lunch,DLF,Eco Kitchen,Variety Rice Combo,3,957
21-04-2017,CH,Lunch,DLF,Courtallam Border Rahmath Kadai,Border Parotta Meal,7,1422
21-04-2017,CH,Lunch,DLF,Courtallam Border Rahmath Kadai,Kaadai Biryani Meal,6,1431
21-04-2017,CH,Lunch,DLF,Courtallam Border Rahmath Kadai,Nattukozhi biryani Meal,5,1432
21-04-2017,CH,Lunch,DLF,Courtallam Border Rahmath Kadai,Mutton Biryani Meal,7,1433
21-04-2017,CH,Dinner,DLF,Anjappar Porur,Chicken 65 Biryani Meal,5,200
21-04-2017,CH,Dinner,DLF,Anjappar Porur,Mutton Biryani Chicken Chukka,4,201
21-04-2017,CH,Dinner,DLF,Anjappar Porur,Veg Kothu Parota with Veg Kurma,3,205
21-04-2017,CH,Dinner,DLF,Anjappar Porur,Kal Dosai with Mutton Masala,3,206
21-04-2017,CH,Late Dinner,DLF,Anjappar Porur,Idyappam & Chettinad Veg Masala,3,189
21-04-2017,CH,Late Dinner,DLF,Anjappar Porur,Chicken 65 Biryani Meal,5,200
21-04-2017,CH,Late Dinner,DLF,Anjappar Porur,Plain Parota with Mutton Masala,3,242
21-04-2017,CH,Late Dinner,DLF,Anjappar Porur,Chettinad Chicken with Chapati,3,203
21-04-2017,CH,Late Dinner,DLF,Eco Kitchen,Chapathi Kurma Raitha,3,944
21-04-2017,CH,Late Dinner,DLF,Eco Kitchen,Idly Vada combo,3,946
21-04-2017,CH,Dinner,DLF,Eco Kitchen,Idly Vada combo,3,946
21-04-2017,CH,Dinner,DLF,Eco Kitchen,Parota Kurma Raitha,4,945
21-04-2017,CH,Dinner,DLF,Eco Kitchen,Kal Dosa Combo,3,947
21-04-2017,CH,Early Breakfast,MAA,Sangeetha Veg Restaurant,Idly vada pongal combo,5,1391
21-04-2017,CH,Early Breakfast,MAA,Sangeetha Veg Restaurant,Idly Sambar ,5,1379
21-04-2017,CH,Early Breakfast,MAA,Sangeetha Veg Restaurant,Pongal,4,1393
21-04-2017,CH,Early Breakfast,MAA,Sangeetha Veg Restaurant,Idly Vada Combo,6,1384
21-04-2017,CH,BreakFast,MAA,Eco Kitchen,Idly Vada combo,5,946
21-04-2017,CH,BreakFast,MAA,Eco Kitchen,Kal Dosa Combo,3,947
21-04-2017,CH,BreakFast,MAA,Eco Kitchen,Pongal Combo,4,948
21-04-2017,CH,BreakFast,MAA,Eco Kitchen,Uthappam Combo,3,952
21-04-2017,CH,Dinner,MAA,Anjappar Medavakkam,Chicken 65 Biryani Meal,6,971
21-04-2017,CH,Dinner,MAA,Anjappar Medavakkam,Karaikudi Chicken with Parota,4,984
21-04-2017,CH,Dinner,MAA,Anjappar Medavakkam,Mutton Biryani Chicken Chukka,3,985
21-04-2017,CH,Dinner,MAA,Anjappar Medavakkam,Chapati with Mutton Masala,3,964
21-04-2017,CH,Dinner,MAA,Sangeetha Veg Restaurant,Idly Sambar ,7,1379
21-04-2017,CH,Dinner,MAA,Sangeetha Veg Restaurant,Idly Vada Combo,4,1384
21-04-2017,CH,Dinner,MAA,Sangeetha Veg Restaurant,Chapathi Kurma,7,1381
21-04-2017,CH,Dinner,MAA,Sangeetha Veg Restaurant,Parota Kurma Raitha,6,1382
21-04-2017,CH,Late Dinner,MAA,Sangeetha Veg Restaurant,Idly Sambar ,5,1379
21-04-2017,CH,Late Dinner,MAA,Sangeetha Veg Restaurant,Parota Kurma Raitha,4,1382
21-04-2017,CH,Late Dinner,MAA,Sangeetha Veg Restaurant,Mix Veg Uthappam,3,1386
21-04-2017,CH,Late Dinner,MAA,Sangeetha Veg Restaurant,Idly Vada Combo,3,1384
21-04-2017,CH,Lunch,DLF,Bindaas,Jeera Rice with Paneer Tikka ,6,1440
21-04-2017,CH,Lunch,DLF,Bindaas,Jeera rice with Chicken Mirchi Kebab,6,1443
21-04-2017,CH,Lunch,DLF,Bindaas,Roti With BabyPotato and Dal Tadka,6,1446
21-04-2017,CH,Lunch,DLF,Bindaas,Roti With Paneer Makhani  ,6,1447
21-04-2017,CH,Lunch,CEL,Bindaas,Jeera Rice with Paneer Tikka ,10,1440
21-04-2017,CH,Lunch,CEL,Bindaas,Jeera rice with Chicken Mirchi Kebab,15,1443
21-04-2017,CH,Lunch,CEL,Bindaas,Roti With BabyPotato and Dal Tadka,10,1446
21-04-2017,CH,Lunch,CEL,Bindaas,Roti With Paneer Makhani  ,10,1447
21-04-2017,CH,Lunch,SPI,Bindaas,Jeera Rice with Paneer Tikka ,8,1440
21-04-2017,CH,Lunch,SPI,Bindaas,Jeera rice with Chicken Mirchi Kebab,8,1443
21-04-2017,CH,Lunch,SPI,Bindaas,Roti With BabyPotato and Dal Tadka,7,1446
21-04-2017,CH,Lunch,SPI,Bindaas,Roti With Paneer Makhani  ,7,1447
21-04-2017,CH,Lunch,CSI,Bindaas,Jeera Rice with Paneer Tikka ,7,1440
21-04-2017,CH,Lunch,CSI,Bindaas,Jeera rice with Chicken Mirchi Kebab,7,1443
21-04-2017,CH,Lunch,CSI,Bindaas,Roti With BabyPotato and Dal Tadka,7,1446
21-04-2017,CH,Lunch,CSI,Bindaas,Roti With Paneer Makhani  ,7,1447
21-04-2017,CH,Lunch2,DLF,Idlies,Podi Idly,6,1448
21-04-2017,CH,Lunch2,CEL,Idlies,Podi Idly,5,1448
21-04-2017,CH,Dinner,CSI,Eco Kitchen,Parota Kurma Raitha,4,945
21-04-2017,CH,Dinner,CSI,Eco Kitchen,Uthappam Combo,2,952
21-04-2017,CH,Dinner,CSI,Eco Kitchen,Idly Vada combo,2,946
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
21-04-2017,CH,,,,,,
